Timestamp,LotID,LotName,Capacity,Occupancy,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,BasePrice,CompetitorPrice,Latitude,Longitude
2025-07-06 01:30:00,LOT_05,Shopping Mall Complex,400,129,1,high,1,car,14.0,12.2,28.63,77.22
2025-07-06 01:45:00,LOT_14,Suburban Commuter Lot,210,130,0,low,0,truck,6.0,7.16,28.57,77.21
2025-07-06 02:00:00,LOT_12,Old Town Market Sq,100,41,1,low,0,bike,13.0,17.66,28.64,77.205
2025-07-06 02:15:00,LOT_09,Stadium Arena Parking,500,223,1,medium,0,bike,16.0,15.45,28.635,77.24
2025-07-06 02:30:00,LOT_01,Downtown Central Hub,200,144,0,low,1,truck,12.0,12.04,28.6139,77.209
2025-07-06 02:45:00,LOT_08,Cultural Center Lot,120,82,0,low,0,truck,11.0,9.8,28.62,77.19
2025-07-06 03:00:00,LOT_06,City Hospital Garage,180,85,0,low,0,bike,9.0,6.27,28.605,77.2
2025-07-06 03:15:00,LOT_10,Harbor Bay Terminal,160,150,3,high,1,car,10.0,12.76,28.59,77.23
2025-07-06 03:30:00,LOT_09,Stadium Arena Parking,500,458,2,low,0,bike,16.0,13.63,28.635,77.24
2025-07-06 03:45:00,LOT_03,Tech Park Plaza,300,219,1,medium,0,bike,10.0,6.09,28.625,77.21
2025-07-06 04:00:00,LOT_06,City Hospital Garage,180,136,1,low,1,car,9.0,7.23,28.605,77.2
2025-07-06 04:15:00,LOT_10,Harbor Bay Terminal,160,73,2,low,0,truck,10.0,11.53,28.59,77.23
2025-07-06 04:30:00,LOT_05,Shopping Mall Complex,400,275,0,low,1,truck,14.0,17.04,28.63,77.22
2025-07-06 04:45:00,LOT_08,Cultural Center Lot,120,32,2,medium,0,car,11.0,7.72,28.62,77.19
